pid,age
968195,
968233,22
968288,24
968414,
968517,
968534,23
969024,26
969263,25
969300,20
969986,23
970328,23
970481,23
970622,23
971449,
971475,27
971766,
972376,25
972579,
972782,23
972968,
973371,23
973480,21
973636,25
973944,19
973948,26
974287,24
974477,
974535,24
974545,
974583,25
974694,29
974957,18
975029,30
975059,22
975081,
975263,27
975400,38
975930,24
976053,30
976349,39
976536,22
976735,
976939,
977020,25
977078,26
977198,28
977567,33
977789,22
978389,25
978438,25
979146,
979240,32
979959,18
980000,24
980317,
981545,
981738,
981790,27
982102,26
982171,
982236,23
982273,
982286,21
982484,25
982512,27
982614,23
982702,19
982766,35
982840,
982957,17
983102,19
983362,33
984232,24
984588,27
984876,28
984936,27
984984,22
985106,22
987067,21
987121,25
987530,
987687,24
988428,
988612,
988902,20
988942,31
989064,
989515,26
990298,
990425,38
991291,28
991610,
992007,
992176,18
992518,23
992892,21
993296,17
993444,30
993796,20
994879,17
995085,29
995207,
995221,
995615,
995674,
995735,25
995740,28
995819,
995978,
996025,29
996039,24
996406,25
996463,25
996724,
996731,29
996813,21
997132,21
997140,25
998056,30
998373,22
998465,
998518,28
998686,40
998949,22
999000,21
999130,
999434,25
999552,24
999977,24
1000035,
1000265,
1000376,
1000421,24
1000457,
1000619,24
1000776,35
1001206,27
1001287,37
1001402,31
1001589,24
1001661,
1001886,23
1002413,
1002494,34
1003204,32
1003282,44
1003325,16
1003569,29
1003589,49
1003867,23
1003910,
1004024,
1004114,26
1004288,
1004338,
1004384,21
1004832,40
1004901,30
1004929,25
1005147,24
1005292,24
1005294,18
1005295,
1005328,22
1005343,21
1005362,22
1005498,25
1005549,23
1005577,22
1005636,32
1006738,
1006868,22
1006869,
1006939,
1006945,22
1006980,29
1007098,
1007621,25
1008031,24
1008169,34
1008189,26
1008319,
1008751,31
1008845,22
1008849,23
1008851,27
1009505,27
1009651,25
1009698,24
1009981,29
1010107,24
1010238,
1010363,25
1010530,18
1010609,
1010805,24
1011093,
1011310,
1011414,31
1011425,20
1011590,31
1012349,26
1012409,27
1012552,
1012617,
1012676,
1012870,26
1013076,25
1013120,
1013395,23
1013398,35
1013464,37
1013479,27
1013511,
1013680,20
1013796,
1013813,
1014282,23
1014624,93
1014787,
1015087,22
1015321,22
1015465,26
1015580,26
1015612,24
1015974,26
1016003,29
1016120,20
1016135,29
1016400,21
1016449,33
1016753,33
1016768,
1017536,21
1017896,30
1018014,
1018189,26
1018595,27
1018881,24
1019005,24
1019755,24
1019891,25
1020493,29
1020596,
1020604,18
1020958,14
1021037,30
1021201,
1021248,27
1021275,
1021319,24
1022067,
1022499,37
1022519,23
1022910,33
1023036,
1023104,24
1023308,25
1023740,
1024054,27
1024180,24
1025481,37
1026443,
1026660,
1026872,
1026925,24
1026944,25
1026991,22
1027018,22
1027172,25
1027229,49
1027329,
1028356,28
1030555,24
1030768,24
1031036,25
1031246,
1031282,27
1031621,32
1032017,27
1032233,
1032390,
1032501,22
1032999,26
1033847,17
1033898,30
1034081,24
1035155,25
1036115,44
1036844,28
1037712,
1038629,14
1040432,
1040766,25
1041550,23
1041989,
1042295,22
1042302,28
1043072,
1043166,24
1043189,26
1043303,24
1043317,26
1043345,29
1043866,21
1043917,33
1044392,
1044551,28
1044687,
1045222,35
1045377,41
1045395,
1045939,28
1046116,32
1046368,38
1046985,24
1047622,
1048183,24
1048347,
1048966,26
1050003,
1050169,28
1050273,24
1050274,23
1050286,27
1050335,30
1050411,
1050575,31
1050766,31
1050908,19
1051053,
1051086,30
1051393,24
1051515,54
1051526,23
1051546,28
1051712,32
1052064,
1052121,59
1052257,24
1052275,17
1052317,25
1052423,
1053081,27
1053590,19
1053835,
1054108,29
1054291,22
1054328,27
1055472,27
1055664,
1055763,23
1056019,26
1056028,4
1056103,
1056562,25
1056604,27
1056661,47
1056709,
1056864,29
1056957,
1057118,27
1057157,20
1057283,17
1057848,27
1058092,24
1058234,28
1058485,24
1058797,22
1058947,30
1059037,25
1059200,28
1059264,26
1060085,21
1060522,
1060712,21
1060894,
1061940,28
1062024,23
1062065,
1062296,27
1062899,
1064655,23
1064689,21
1065273,23
1065310,
1065388,25
1065701,25
1066060,33
1066061,37
1066514,
1066594,
1068106,23
1068811,26
1069221,27
1069458,
1070042,24
1070524,24
1071312,25
1071540,27
1072152,31
1072197,38
1072203,28
1072213,
1072376,24
1072605,22
1072958,32
1073289,25
1073322,19
1073564,26
1073601,27
1073645,23
1074852,
1075683,
1075761,
1075885,31
1075889,31
1075908,26
1076613,
1076756,
1077068,26
1077182,18
1077202,32
1077455,
1077894,
1079400,28
1080793,
1080840,24
1081360,24
1081459,
1081488,
1081513,27
1081522,25
1081523,24
1081526,25
1081527,
1081549,23
1081553,23
1081560,23
1081614,
1081615,30
1081616,33
1081617,
1081628,39
1081973,20
1082091,28
1082427,23
1082728,
1082776,24
1083252,28
1083418,27
1083822,19
1084214,
1085172,32
1085189,
1085792,
1085880,
1085943,31
1085944,25
1086235,48
1086550,24
1086936,
1087118,
1087178,27
1087715,21
1087888,26
1087915,20
1087928,28
1088665,21
1088747,22
1088758,
1088837,21
1088870,37
1088934,
1089268,29
1089315,36
1089338,25
1089545,39
1089557,26
1089574,
1089577,28
1089595,25
1089647,29
1089703,27
1089731,34
1089734,
1089770,31
1089954,27
1089997,
1090100,34
1090127,
1090177,36
1090179,35
1091446,23
1091781,27
1092186,
1092190,28
1092387,26
1092482,22
1092491,
1092763,23
1092817,25
1092864,
1092983,21
1093089,29
1093250,
1093359,
1093466,38
1094127,28
1094267,23
1094535,28
1095482,23
1095562,
1096109,31
1096221,35
1096489,
1096884,24
1097040,
1097059,26
1097067,26
1097068,28
1097111,
1097119,48
1097169,
1097175,26
1097281,33
1097300,25
1097344,29
1097869,29
1098038,18
1098253,27
1098414,31
1098765,28
1099268,26
1099413,26
1099526,24
1100008,32
1100028,30
1100293,31
1100428,36
1100748,25
1100833,22
1100954,29
1101164,19
1101196,25
1101311,25
1101862,26
1102261,22
1102345,
1102423,23
1102560,25
1102688,25
1102689,25
1102880,25
1102928,26
1102938,24
1102967,21
1103014,33
1103119,24
1103244,26
1103245,25
1103723,
1103839,24
1103934,24
1104060,24
1104177,24
1104194,26
1104195,25
1104397,43
1104455,42
1104525,30
1104543,37
1104745,31
1105126,25
1105378,24
1105425,26
1106518,25
1106678,
1106834,26
1107309,31
1107384,
1107468,25
1107497,
1107802,31
1107979,
1107988,29
1108007,28
1108113,
1108523,27
1108931,22
1110242,25
1110275,30
1110506,27
1111204,
1111546,21
1111780,24
1112183,25
1112264,28
1112423,25
1112453,11
1113511,25
1113729,
1114065,29
1114219,40
1114392,
1114551,25
1114602,28
1116648,25
1116694,
1116823,34
1117665,21
1118173,
1118393,
1119081,22
1119334,26
1119391,
1120127,
1120637,
1120732,
1120875,23
1120884,
1120984,25
1121236,21
1121314,31
1121615,30
1121647,23
1121691,25
1121698,
1122199,31
1122230,
1122526,33
1122553,33
1122558,
1123214,26
1123297,
1123874,25
1123919,22
1124224,
1124274,26
1124606,23
1125245,
1125381,
1125437,28
1125597,
1125816,27
1126325,26
1126396,
1126581,24
1126710,
1127806,
1128078,
1128372,
1128380,25
1128633,32
1128638,32
1128731,
1128790,23
1128832,23
1129136,24
1129569,25
1129735,22
1130139,24
1130651,
1131061,25
1131421,45
1131584,
1131781,29
1131929,27
1131989,
1132418,
1132463,21
1132740,24
1132752,24
1132881,
1132888,26
1132973,27
1133255,25
1133604,24
1133912,21
1134514,28
1134883,23
1134929,
1136528,17
1136885,
1137247,17
1137295,30
1137998,
1138344,26
1138468,23
1138747,25
1139590,
1139795,49
1140077,43
1140671,
1143272,24
1144025,24
1144281,46
1144434,
1144890,24
1145192,
1145474,26
1146061,27
1146566,23
1148806,43
1148818,31
1148867,
1149040,24
1149256,27
1149367,28
1149368,27
1149370,28
1149826,23
1149854,
1149858,
1149967,
1149981,23
1150012,30
1150042,
1150055,
1150339,39
1150986,
1151074,22
1151088,
1151135,
1151166,30
1151175,32
1151176,
1151231,31
1151376,
1151410,
1151439,28
1151440,24
1151554,
1151657,26
1151825,
1151922,37
1151926,
1151930,25
1151943,25
1151959,
1151997,27
1152060,32
1152120,29
1152189,30
1152410,23
1152466,45
1152618,34
1152648,27
1152775,
1152815,35
1152828,
1153000,33
1153054,26
1153302,27
1153974,
1154088,27
1154342,25
1154449,42
1155437,32
1155549,
1155783,
1156319,26
1156666,28
1156915,
1157364,
1157579,52
1157822,33
1158003,24
1158011,
1158018,28
1158137,23
1158151,49
1158447,33
1158448,
1158449,
1158456,28
1158472,
1158511,23
1159262,22
1159289,28
1159308,26
1159504,25
1159505,35
1159603,
1159698,22
1160598,25
1161007,35
1161221,
1161227,31
1161228,32
1161333,
1161458,33
1161488,
1161521,31
1161612,28
1162328,25
1162822,
1162866,27
1163167,
1163363,
1163918,30
1165531,
1165623,
1166385,19
1166442,
1166881,25
1166929,28
1166963,25
1166990,39
1167083,28
1167314,
1167544,23
1168006,
1168362,26
1169106,28
1169715,32
1169789,21
1170031,24
1170307,20
1170370,31
1171184,
1171225,36
1171427,19
1171458,
1171519,
1171548,
1172250,
1172810,
1173184,20
1173304,25
1173721,
1173863,47
1173916,
1173961,
1174809,
1174811,49
1174918,
1175068,
1176904,36
1177115,
1177239,37
1177308,31
1177311,
1177315,
1177330,27
1177353,46
1177418,32
1177433,27
1177434,34
1177511,
1177517,33
1177523,33
1177524,25
1177526,36
1177529,37
1177530,41
1177531,37
1177540,33
1177543,
1177551,44
1177555,25
1177652,24
1177973,22
1177994,
1178216,26
1178258,26
1179138,
1179214,
1179553,24
1180110,
1180845,
1181047,29
1181263,29
1181905,39
1182181,26
1182325,34
1182714,31
1182770,24
1183187,24
1184065,25
1184330,23
1184663,
1185495,27
1185729,25
1185959,32
1186854,30
1186957,31
1187088,
1187204,
1187259,
1187337,27
1187350,
1187360,27
1188913,28
1189079,
1189724,
1192705,
1192816,27
1192879,42
1193844,26
1194760,27
1195791,
1196099,26
1196100,
1196224,26
1196483,112
1196495,27
1196499,27
1196733,
1196734,
1196772,
1197068,
1197373,
1198822,33
1200200,
1200920,67
1200930,
1201437,
1201473,
1202339,
1202928,27
1203001,27
1203002,34
1203174,27
1203204,31
1203216,
1204004,22
1204858,
1205640,27
1206249,24
1206293,27
1206941,
1207289,23
1207838,24
1208940,32
1210268,27
1210367,21
1210458,
1211684,37
1212424,25
1213589,26
1213806,26
1213807,28
1214078,21
1214340,23
1214947,22
1215137,36
1215319,21
1215595,39
1216891,28
1216963,
1217053,
1218478,31
1218832,19
1220230,17
1220369,38
1221172,28
1221746,
1222787,25
1223166,36
1223617,27
1223624,23
1223979,24
1224935,
1225038,28
1226059,30
1226606,25
1226733,30
1227260,37
1227568,
1229893,
1229977,23
1230321,
1230520,27
1230580,
1230727,
1230999,31
1231107,24
1231287,29
1232100,
1233007,27
1234431,25
1234563,
1234689,45
1235015,
1235455,47
1236059,20
1236305,21
1236486,
1236797,34
1236903,
1237413,22
1237482,27
1237538,34
1237545,
1237650,34
1237843,31
1238764,28
1239211,25
1239213,27
1240182,23
1241308,25
1243104,
1243431,26
1244207,
1244507,25
1244696,40
1245164,20
1246488,
1247139,25
1247944,45
1248530,39
1248735,29
1249084,25
1249085,27
1249115,43
1249930,30
1250464,
1251229,27
1252545,
1252586,24
1253538,25
1253953,27
1254132,25
1254152,24
1254197,
1258252,31
1258450,21
1259619,
1260478,28
1260730,
1261355,19
1261467,45
1261667,37
1262781,
1264920,
1265098,33
1265254,35
1265255,
1265348,33
1265556,46
1265557,
1265558,
1265559,33
1266050,
1266699,27
1266988,
1270566,26
1272145,
1273178,20
1274762,42
1275062,
1275283,18
1276669,15
1276822,24
1277442,25
1278575,
1279505,25
1279794,25
1280175,
1280323,26
1280597,23
1281539,9
1281686,
1282565,
1284739,39
1287355,
1287364,24
1291659,
1291912,33
1292788,27
1294709,44
1294814,28
1294888,
1295408,27
1295447,23
1295669,30
1296341,25
1297110,28
1297984,41
1299063,26
1299106,25
1301983,28
1303015,
1303360,26
1303919,17
1303964,39
1305362,30
1306401,23
1306525,24
1306577,25
1307611,
1308468,23
1311311,31
1311423,26
1313740,22
1314163,27
1314779,28
1314826,28
1315042,31
1316747,33
1317116,21
1317118,30
1317390,25
1317402,33
1318046,
1318835,25
1318900,24
1321025,31
1321183,23
1321214,18
1321434,28
1323630,
1323763,34
1323882,
1324075,
1324412,24
1325389,37
1327935,62
1328046,32
1328556,21
1329342,25
1332078,
1334265,24
1334605,34
1336072,23
1336140,29
1336303,24
1336626,
1336628,26
1336811,18
1336899,37
1338082,27
1338576,24
1338918,26
1339173,41
1341135,
1345156,30
1345299,25
1345452,
1346880,31
1346894,33
1346918,
1346991,43
1348647,
1350626,
1350754,
1351335,27
1351765,19
1354056,36
1356277,
1358203,28
1358452,
1359054,
1360148,23
1361854,
1364896,25
1366257,26
1366348,
1367735,
1370634,
1370643,25
1371999,23
1372067,19
1372939,
1374443,
1374769,21
1381484,44
1386690,22
1387317,24
1387909,
1387981,43
1388817,
1389170,25
1392413,
1392638,31
1392758,24
1394041,25
1394787,
1396434,21
1397595,
1397660,25
1397859,55
1397964,35
1400694,
1401597,23
1401697,27
1402748,26
1402772,24
1403836,49
1409263,29
1409530,25
1409989,29
1414744,
1415197,25
1417597,23
1418235,27
1421067,
1422383,28
1424730,
1424875,
1427467,52
1428083,29
1430507,
1435596,36
1437280,
1438346,32
1442848,
1443065,35
1443168,
1443238,25
1443487,
1443587,35
1443590,
1443712,48
1448117,
1448268,
1449255,
1452144,
1453036,
1455618,51
1455732,
1455837,27
1457973,
1458269,38
1460445,31
1460684,23
1462817,25
1463445,27
1464407,30
1467006,18
1467034,26
1467370,
1467581,25
1468446,27
1470149,30
1473684,
1473764,
1476327,27
1477448,25
1478543,26
1480654,28
1488676,
1490363,29
1495285,35
1499683,28
1514283,
1514515,29
1517401,46
1521776,
1521870,
1524446,
1525342,30
1525457,30
1531443,28
1534293,
1543784,
1546984,
1548121,34
1551700,
1554821,47
1555352,9
1565162,
1565260,
1565290,
1566755,
1577033,
1583062,
1588682,19
1594451,18
1600785,40
1610718,
1613031,
